Date,Symbol,Adj Close,Close,High,Low,Open,Volume,Exchange,Shortname,Longname,Sector,Industry,Currentprice,Marketcap,Ebitda,Revenuegrowth,City,State,Country,Fulltimeemployees,Weight
2024-11-04,GOOGL,169.0462646484375,169.24000549316406,170.72999572753906,168.00999450683594,169.92999267578125,21492700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-05,GOOGL,169.5457000732422,169.74000549316406,170.52999877929688,168.83999633789062,169.42999267578125,18242100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-06,GOOGL,176.3079376220703,176.50999450683594,176.94000244140625,173.5,173.8000030517578,33695500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-07,GOOGL,180.5430908203125,180.75,181.0800018310547,177.19000244140625,177.41000366210938,25352900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-08,GOOGL,178.14584350585938,178.35000610351562,180.8999938964844,178.0800018310547,180.6499938964844,22006200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-11,GOOGL,180.1435546875,180.3500061035156,180.5500030517578,178.47000122070312,178.5800018310547,17450400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-12,GOOGL,181.41207885742188,181.6199951171875,182.4900054931641,179.38999938964844,179.82000732421875,25134900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-13,GOOGL,178.67523193359375,178.8800048828125,180.9600067138672,178.5399932861328,180.4600067138672,23184000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-14,GOOGL,175.37899780273438,175.5800018310547,178.82000732421875,174.32000732421875,178.27999877929688,31007500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-15,GOOGL,172.29254150390625,172.49000549316406,174.13999938964844,171.22000122070312,173.72999572753906,32504600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-18,GOOGL,175.0993194580078,175.3000030517578,175.44000244140625,172.89999389648438,173.4199981689453,20206600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-19,GOOGL,177.9160919189453,178.1199951171875,178.8699951171875,173.55999755859375,173.72000122070312,23434900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-20,GOOGL,175.77853393554688,175.97999572753906,177.67999267578125,173.77999877929688,177.33999633789062,18997100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-21,GOOGL,167.4381103515625,167.6300048828125,174.1300048828125,163.6999969482422,173.89999389648438,59734400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-22,GOOGL,164.57138061523438,164.75999450683594,166.4600067138672,163.89999389648438,165.85000610351562,38604600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-25,GOOGL,167.45806884765625,167.64999389648438,168.6300048828125,165.61000061035156,166.08999633789062,33135300.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-26,GOOGL,168.9263916015625,169.1199951171875,169.82000732421875,167.5800018310547,167.6300048828125,20486700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-27,GOOGL,169.03627014160156,169.22999572753906,169.47999572753906,168.02000427246094,169.0,19266500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-11-29,GOOGL,168.756591796875,168.9499969482422,169.42999267578125,167.16000366210938,168.5,14257200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-02,GOOGL,171.29368591308594,171.49000549316406,172.0800018310547,168.57000732421875,168.77000427246094,23789100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-03,GOOGL,171.1438446044922,171.33999633789062,172.67999267578125,170.85000610351562,171.49000549316406,22248700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-04,GOOGL,174.17037963867188,174.3699951171875,174.91000366210938,171.05999755859375,171.14999389648438,31615100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-05,GOOGL,172.44236755371094,172.63999938964844,176.05999755859375,172.3300018310547,175.36000061035156,21356200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-06,GOOGL,174.510009765625,174.7100067138672,175.0800018310547,171.86000061035156,172.02999877929688,21462400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-09,GOOGL,175.3699951171875,175.3699951171875,176.25999450683594,173.64999389648438,173.9600067138672,25389600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-10,GOOGL,185.1699981689453,185.1699981689453,186.3600006103516,181.0500030517578,182.8500061035156,54813000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-11,GOOGL,195.3999938964844,195.3999938964844,195.6100006103516,184.8500061035156,185.30999755859372,67894100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-12-12,GOOGL,191.9600067138672,191.9600067138672,195.17999267578125,191.7100067138672,194.9600067138672,32460315.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,191.96,2356904198144.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0415598652149337
2024-07-01,GOOG,184.03868103027344,184.4900054931641,185.33999633789065,182.72999572753903,184.47999572753903,11815900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-02,GOOG,186.1534881591797,186.6100006103516,186.9499969482422,183.05999755859372,183.47000122070312,12555500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-03,GOOG,186.93157958984372,187.38999938964844,187.6199951171875,185.38499450683597,186.3000030517578,7409100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-05,GOOG,191.4904022216797,191.9600067138672,192.25999450683597,187.32000732421875,187.32000732421875,14303400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-08,GOOG,190.01400756835935,190.47999572753903,191.6790008544922,189.32000732421875,191.3650054931641,12097600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-09,GOOG,189.9741058349609,190.44000244140625,192.8600006103516,190.22999572753903,191.75,10198500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-10,GOOG,192.18869018554688,192.66000366210935,193.30999755859372,190.6199951171875,190.75,12052900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-11,GOOG,186.841796875,187.3000030517578,192.41000366210935,186.82000732421875,191.33999633789065,16452000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-12,GOOG,186.3230743408203,186.77999877929688,188.69000244140625,186.13999938964844,186.9199981689453,14449100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-15,GOOG,187.7296142578125,188.19000244140625,189.8999938964844,186.4900054931641,186.4900054931641,12186000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-16,GOOG,185.04620361328125,185.5,190.33999633789065,185.1199951171875,188.9600067138672,12760100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-17,GOOG,182.17323303222656,182.6199951171875,185.22999572753903,181.6199951171875,184.67999267578125,17376600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-18,GOOG,178.7815704345703,179.22000122070312,184.0500030517578,178.2100067138672,183.5399932861328,17877200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-19,GOOG,178.95114135742188,179.38999938964844,181.97000122070312,178.86000061035156,180.3699951171875,14485900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-22,GOOG,182.9014587402344,183.3500061035156,184.3000030517578,181.8999938964844,182.3500061035156,16303900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-23,GOOG,183.1508636474609,183.6000061035156,185.22000122070312,183.3300018310547,183.83999633789065,23772600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-24,GOOG,173.94342041015625,174.3699951171875,177.9499969482422,173.57000732421875,175.38999938964844,31250700.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-25,GOOG,168.74618530273438,169.16000366210938,175.1999969482422,169.0500030517578,174.25,28967900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-26,GOOG,168.267333984375,168.67999267578125,169.83999633789062,165.86500549316406,168.77000427246094,25150100.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-29,GOOG,170.71136474609375,171.1300048828125,172.16000366210938,169.72000122070312,170.5,13768900.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-30,GOOG,171.43955993652344,171.86000061035156,172.9499969482422,170.1199951171875,171.8300018310547,13681400.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-07-31,GOOG,172.72640991210938,173.14999389648438,175.91000366210938,171.72000122070312,174.9199981689453,15650200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-01,GOOG,172.0281219482422,172.4499969482422,175.67999267578125,170.50999450683594,171.97999572753906,17177800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-02,GOOG,167.98802185058594,168.39999389648438,170.2100067138672,166.38999938964844,168.19000244140625,18907800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-05,GOOG,160.2470245361328,160.63999938964844,165.94000244140625,156.60000610351562,157.3699951171875,34907800.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-06,GOOG,160.14724731445312,160.5399932861328,162.35000610351562,158.1300048828125,160.94500732421875,36146500.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-07,GOOG,160.3567352294922,160.75,164.7899932861328,160.24000549316406,163.24000549316406,19334200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-08,GOOG,163.43917846679688,163.83999633789062,165.5,162.02999877929688,162.343994140625,15733600.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-09,GOOG,164.9853973388672,165.38999938964844,165.52000427246094,160.92999267578125,161.64500427246094,13549200.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
2024-08-12,GOOG,163.54891967773438,163.9499969482422,166.6999969482422,163.5500030517578,165.9949951171875,12435000.0,NMS,Alphabet Inc.,Alphabet Inc.,Communication Services,Internet Content & Information,193.63,2361569574912.0,123469996032.0,0.151,Mountain View,CA,United States,181269.0,0.0416421309386774
